ID,glob_feat0,glob_feat1,glob_feat2,y,SMILES0,seg0_feat0,seg0_feat1,SMILES1,seg1_feat0,seg1_feat1,SMILES2,seg2_feat0,seg2_feat1,SMILES3,seg3_feat0,seg3_feat1,SMILES4,seg4_feat0,seg4_feat1,SMILES5,seg5_feat0,seg5_feat1
8783,0.19428788477549405,0.0,1.0,-2.600607294549375,F[P-](F)(F)(F)(F)F,,0.168255377284453,O=C1OCCO1,,0.33269784908621897,CCOC(OC)=O,,0.49904677362932803,,,,,,,,,
8784,0.23265512835761337,0.0,1.0,-2.4316691397847987,F[P-](F)(F)(F)(F)F,,0.16828661534165418,O=C1OCCO1,,0.3326853538633383,CCOC(OC)=O,,0.4990280307950075,,,,,,,,,
8785,0.2710223719397327,0.0,1.0,-2.307584635107379,F[P-](F)(F)(F)(F)F,,0.16773666112407115,O=C1OCCO1,,0.33290533555037133,CCOC(OC)=O,,0.49935800332555746,,,,,,,,,
8786,0.309389615521852,0.0,1.0,-2.213410456773373,F[P-](F)(F)(F)(F)F,,0.167185884852352,O=C1OCCO1,,0.33312564605905903,CCOC(OC)=O,,0.499688469088589,,,,,,,,,
8787,0.34775685910397136,0.0,1.0,-2.1231898124103123,F[P-](F)(F)(F)(F)F,,0.16780489161743298,O=C1OCCO1,,0.332878043353027,CCOC(OC)=O,,0.49931706502954,,,,,,,,,
8788,0.3861241026860907,0.0,1.0,-2.062452442205999,F[P-](F)(F)(F)(F)F,,0.16987153571759,O=C1OCCO1,,0.332051385712964,CCOC(OC)=O,,0.498077078569446,,,,,,,,,
8789,0.42449134626821,0.0,1.0,-1.9954957902519894,F[P-](F)(F)(F)(F)F,,0.169036328714503,O=C1OCCO1,,0.332385468514199,CCOC(OC)=O,,0.498578202771298,,,,,,,,,
8790,0.46285858985032935,0.0,1.0,-1.9398555445419345,F[P-](F)(F)(F)(F)F,,0.16936350626098884,O=C1OCCO1,,0.3322545974956047,CCOC(OC)=O,,0.4983818962434065,,,,,,,,,
8791,0.5012258334324488,0.0,1.0,-1.8958708036319842,F[P-](F)(F)(F)(F)F,,0.16968657353678798,O=C1OCCO1,,0.332125370585285,CCOC(OC)=O,,0.498188055877927,,,,,,,,,
8792,0.1175533976112554,0.0,1.0,-3.177453478501349,F[P-](F)(F)(F)(F)F,,0.211566943595088,O=C1OCCO1,,0.315373222561965,CCOC(OC)=O,,0.473059833842947,,,,,,,,,
